speed
1.49993
0.0904289
3.48834
1.4617
0.997769
2.83838
1.4731
1.55277
1.27597
1.0123
0.574705
3.79545
0.997007
1.1942
3.51401
1.53799
0.588319
0.551809
1.51288
1.12671
1.93897
1.22981
0.476936
3.43873
1.91547
2.62565
0.809748
1.4134
1.46365
1.15793
4.82974
0.419303
2.59115
4.31344
1.04171
1.14678
1.63407
3.40545
2.78288
0.354129
1.29838
0.96951
0.15857
2.16005
0.265151
0.980731
1.85167
1.70174
1.54994
1.19243
0.595871
1.22421
0.138561
2.58709
2.11537
2.29466
0.246811
0.781974
1.15138
1.27503
1.11098
2.38911
0.587226
0.558406
1.15788
0.383938
2.48672
1.52369
1.27073
1.36888
0.756766
0.434858
2.53103
1.59611
0.358533
0.765713
0.59687
3.43632
1.11069
2.71022
2.13787
1.75646
2.9524
0.6093
1.69298
1.29879
2.01331
2.26348
0.810645
1.32451
2.74867
1.87275
1.81056
2.68791
0.624557
1.23386
0.649515
2.0362
1.57935
3.67398
0.689733
1.62164
1.19691
1.06215
3.44494
2.25475
1.86573
1.71971
0.809434
1.30355
0.946811
1.08725
0.954753
0.700821
0.568468
1.21799
3.1987
1.14114
3.03806
2.59291
0.389013
1.1827
0.74966
0.787948
2.17768
1.6848
1.168
0.376658
0.706029
1.6779
0.982193
2.62169
2.53393
1.2052
0.789897
2.29564
0.771554
1.82249
3.87934
0.887571
0.93385
0.73131
3.68793
1.70582
1.54001
1.10137
0.555015
0.849115
3.36094
0.995876
2.44765
1.32964
0.84382
0.25605
0.660324
1.00104
1.05941
1.55158
4.0922
1.5165
2.81097
1.60223
1.67018
1.16614
0.93526
1.67979
1.54795
0.900282
1.46643
1.64063
0.389599
1.90385
2.84935
0.911712
1.41819
1.60633
0.760228
0.238714
1.63897
1.22738
0.775061
1.73343
2.62319
2.62581
0.795901
1.38873
1.4591
1.36299
2.21996
1.89239
2.41491
1.7225
0.91217
1.13484
0.743365
0.630931
2.74209
0.895425
0.782627
1.79903
3.21128
2.0418
2.37139
1.0277
1.57983
1.14169
0.583045
1.69416
2.14609
1.84695
1.63243
1.23722
0.740809
1.8987
0.750199
0.708117
0.497648
4.97498
1.76895
3.12627
2.5587
1.0485
0.681259
1.16367
0.889845
1.45661
1.04672
1.01866
2.43888
2.53693
1.77377
0.7917
1.58217
1.62401
1.61473
1.58823
1.47282
1.30382
2.06726
1.78786
0.699125
1.1743
3.63355
2.5167
1.86846
1.63913
1.51405
1.72591
1.86861
0.896842
0.379378
1.40011
1.9654
2.8447
1.84832
2.37911
2.187
0.676382
2.19988
2.1174
1.11842
0.592104
0.665592
0.417316
2.34553
0.568533
0.658391
0.210152
1.63593
1.80679
1.88398
0.939853
0.582575
2.01107
1.55236
0.682575
1.8244
0.914058
1.26557
1.84824
1.65874
1.78304
1.52091
0.577452
1.25388
1.86876
0.717831
2.5298
2.11168
0.69211
1.36799
2.50656
0.316127
0.660185
1.30602
1.61192
1.68357
1.38182
0.598837
1.68619
0.35446
0.724595
0.841553
2.1943
1.14628
1.68542
1.58854
0.863794
0.707027
0.97225
2.42944
1.82402
2.44742
1.69756
1.28259
1.31235
3.9356
2.77923
1.91284
0.792772
2.1962
1.59459
0.773955
2.31173
0.522468
1.5263
2.00906
1.18931
0.861509
1.16772
2.86078
0.306901
1.62181
2.07809
0.507611
1.29714
2.75699
1.55537
2.99529
1.17546
1.12478
0.140791
3.01286
1.73141
0.365015
1.57815
2.66804
2.74408
1.69834
1.02809
0.660612
1.90011
0.815982
0.668898
1.0313
1.57099
1.85336
1.55959
0.278759
4.19868
0.933942
0.86989
2.21816
2.07405
0.792954
1.90682
1.0713
0.64097
1.74295
1.60217
1.51766
1.91602
1.91144
0.828181
1.32616
0.333173
1.39215
0.89169
0.925519
4.12112
0.686781
3.1568
2.20605
1.60058
0.861128
2.45475
1.94085
2.16215
0.880978
2.28774
1.71502
2.15292
1.42522
2.83685
1.48194
2.95326
1.12621
0.218076
1.1426
0.0975778
2.87337
1.84445
1.29198
2.13794
0.592173
0.820974
0.681422
0.643277
1.93765
0.182713
0.297381
1.19629
0.716581
2.67259
0.512243
0.417322
2.66439
2.04766
0.764746
1.41177
2.34275
1.90246
1.65982
0.851031
2.2139
1.87426
4.18786
2.30987
3.56423
1.30041
2.84456
1.12407
1.97723
4.001
0.703559
4.15971
2.11971
2.64407
3.55185
2.44757
0.0595344
1.45902
1.535
0.936459
2.76229
0.76962
0.996335
3.51098
2.80676
1.54467
1.00628
1.48324
0.75324
1.22997
2.02858
0.373735
1.34865
2.50886
0.785326
1.58022
1.1591
0.598105
1.5637
1.30145
2.86192
2.018
2.09271
1.29126
0.795668
2.40846
1.12603
1.77797
0.872954
1.23997
0.97273
2.60688
1.00234
2.85189
1.89677
1.58918
3.73269
0.245005
1.35111
1.55468
1.58929
1.82818
1.36354
0.509905
0.458148
0.390047
0.616987
2.5002
0.390132
0.617909
1.07347
1.63837
2.19738
0.916007
3.70091
0.910688
1.4145
2.56746
1.20973
2.01069
1.36104
0.533353
1.17163
1.70133
2.65603
1.73011
1.57573
0.764922
1.96957
1.57687
0.818196
0.874737
0.36901
1.4714
1.22526
3.31257
2.06215
1.98477
0.556714
4.01032
0.361381
1.24594
0.797922
2.66605
3.52857
1.16886
1.62086
0.641427
1.57959
0.750861
1.04259
0.677412
0.652354
2.16355
1.30779
1.01887
1.21716
3.62932
1.08846
1.57846
0.418956
2.89207
3.54235
1.44856
1.43269
0.678083
3.21352
1.20101
3.41493
0.804134
0.703313
1.50081
0.875299
1.53452
0.953986
2.88067
0.366517
0.417426
0.633443
0.385052
2.31125
0.830148
0.0731517
0.560653
1.58516
0.79162
1.41983
0.96213
0.682974
1.52309
1.24897
1.13626
0.797562
1.91133
3.06588
1.98072
1.7873
0.645587
1.47018
1.05441
1.54803
0.989397
3.54714
3.10192
2.10401
1.77075
1.29017
0.840678
0.706356
1.27984
2.51951
1.86328
1.60094
1.95305
0.883776
0.657159
1.4634
1.77187
1.24753
0.818393
2.42762
1.62862
1.0441
1.29915
4.97175
0.939715
1.29466
1.84648
1.82997
1.04494
0.547715
2.79408
1.17422
0.559632
0.678975
0.277818
0.767655
0.700808
3.51671
1.15848
0.41955
0.494891
2.27498
1.51233
3.78311
1.60697
1.05452
2.64441
0.662671
4.61564
2.90111
0.808348
3.77144
0.413645
1.24773
0.972009
1.61148
1.40149
0.264043
1.153
2.92779
0.912799
1.30496
2.04882
2.42934
1.52604
1.07068
1.00314
1.42378
1.30114
1.08564
1.47008
3.5833
2.63438
1.43701
0.880827
1.66114
1.31083
0.620351
1.17802
1.37837
0.924989
1.92415
2.0537
2.30009
2.58392
2.84864
2.73835
0.453898
1.06829
0.294609
0.819113
0.787365
2.03624
1.01514
1.62167
0.288935
2.45747
1.17753
1.64218
0.421759
2.31342
0.861653
0.571626
2.17696
1.87706
1.35786
1.40223
0.828732
0.426258
4.66675
0.869072
0.46117
2.86357
2.89623
1.92685
0.844561
0.384145
1.71408
3.31205
0.899379
1.79823
1.38514
1.00137
1.66852
2.16515
0.148282
1.30912
2.58363
3.13543
1.6006
2.96241
1.55962
0.875319
3.2912
1.0336
1.14353
1.24147
1.97548
1.47352
4.02067
1.5829
1.49564
1.48061
1.88233
2.03916
1.9466
1.97908
2.14083
1.00403
0.848835
1.49682
1.48963
1.68051
1.31741
0.895834
1.25392
2.00876
0.601276
2.1997
1.03657
1.89413
0.94014
0.734595
2.88401
0.991457
2.28226
1.08805
0.931909
0.729954
1.31066
1.9848
0.66829
1.1418
0.481039
1.21557
2.45517
1.72704
2.1892
0.840473
2.0039
1.87758
1.84606
1.14504
3.88838
2.47199
2.11037
1.1297
2.40405
2.43462
0.468319
1.21824
1.62061
1.59076
1.11748
1.24643
1.30767
0.580876
1.35052
2.64682
0.672822
2.34627
1.65421
0.865862
2.20249
1.25445
0.881464
1.33262
1.59002
0.202531
1.95978
0.640948
3.74348
0.323477
0.919764
0.370324
1.20041
1.55653
1.5055
1.00802
0.956799
0.701876
2.29395
2.46005
1.48434
1.66928
0.43082
2.3827
2.95941
1.8449
0.630442
0.101692
0.292104
2.82973
0.5282
1.48669
0.686395
1.68848
0.196138
1.21939
0.603821
2.9542
0.953141
0.671954
2.3321
2.19024
1.13142
1.24022
1.73397
1.05241
2.34984
0.971188
0.0729799
1.33249
1.16842
0.266608
1.51934
1.51834
1.02207
2.17353
0.63689
0.895318
0.615536
1.08551
2.5107
0.49727
1.64512
1.07523
1.68615
1.17285
1.14161
0.954406
1.87366
1.45411
1.60267
1.51344
2.28047
2.4161
0.595599
0.59577
1.02409
1.42429
0.970811
0.842672
1.21596
1.67429
1.03984
0.853391
2.92824
2.37251
1.25343
1.19086
1.74116
1.50753
1.43868
1.91628
0.606818
2.8954
3.59251
1.38866
0.429545
1.6291
2.20864
0.108178
0.412386
1.86131
0.166025
2.68887
0.993272
3.12834
0.57364
0.262805
1.4712
0.692893
2.93169
1.1254
1.58453
1.34497
2.66431
2.11786
2.15574
1.519
2.66691
0.473895
1.52239
0.445703
2.89831
0.917039
1.12487
1.74876
2.30535
2.19978
0.944914
1.23972
1.21224
2.13387
2.62566
2.4285
1.42633
0.456176
1.12708
2.41448
3.08671
1.28036
2.00976
0.713263
2.05722
2.24778
3.20432
0.945346
3.42212
1.84221
1.25035
1.47393
2.34551
1.85654
2.93817
0.620328
0.996503
2.45487
0.989135
1.33776
1.24883
1.17358
2.28812
3.9876
0.493145
0.811182
1.31485
1.86873
0.364606
2.00233
0.618834
1.17176
1.21032
0.980958
1.97438
3.43116
1.72037
1.10239
1.26817
0.33238
1.43826
0.701459
0.574191
2.36794
0.685641
0.479608
0.548682
1.4737
2.03669
1.14597
0.97114
3.77134
0.661555
1.77326
0.275066
0.552015
0.818906
1.64641
0.572462
1.52929
1.36168
2.34928
2.10312
0.513532
1.53923
0.963169
1.15542
1.33429
2.53129
5.28488
2.25972
1.92947
3.88805
1.555
0.794891
0.370497
1.17415
1.5271
3.86201
2.90616
3.22998
1.81507
1.91279
0.813495
0.832698
1.66787
0.345942
0.881514
1.64997
1.7258
1.34903
0.386659
1.25431
1.1483
0.847604
1.29915
3.57183
0.608716
3.67707
1.29674
1.09864
2.29265
2.22206
5.06995
0.525376
1.95212
1.8355
2.73249
3.82868
2.83529
1.68994
0.374161
2.08927
0.84707
2.22551
1.14842
1.98881
2.33163
1.66916
1.54712
0.667952
1.16219
1.32395
0.275273
1.83231
1.05157
2.95313
0.530874
2.53484
3.03434
1.54495
2.25578
0.548932
1.18882
2.52501
0.0517095
1.12662
0.530315
2.67327
1.33785
1.44686
1.29454
0.60236
2.05676
0.687424
0.817473
1.47583
1.662
1.26909
0.31666
0.902467
1.38417
1.62976
0.134475
0.248838
1.39461
3.60902
1.17972
0.828588
1.25092
0.377072
0.679057
1.20794
2.83711
2.17519
0.597657
1.95305
2.23459
0.766535
1.92338
0.334339
2.04438
1.39023
2.32483
1.43843
1.0746
1.58342
0.551074
1.56391
1.57621
1.77659
0.554528
2.89696
2.29142
0.851673
0.242895
1.76905
0.191594
0.141223
3.10471
0.820802
1.53142
1.81341
0.635786
0.418777
0.298648
3.55739
1.50262
1.15215
2.2681
0.879523
1.01963
0.726805
1.5158
0.456619
0.257604
2.24653
2.0938
1.00872
4.25833
0.273685
0.991962
2.3776
0.345199
2.65249
1.20905
2.10479
4.47475
1.73444
1.14649
1.35697
1.03765
3.43559
1.75217
1.29675
0.998723
1.59836
0.697874
1.33578
1.0369
2.84628
0.886857
3.10141
0.15726
1.9004
1.19573
1.83134
1.33428
1.92355
2.05316
1.13914
0.978465
2.3123
0.915414
1.37419
1.24501
0.159002
1.07478
0.293429
2.1905
1.18654
1.843
3.06172
0.383276
1.74294
3.52103
4.19459
2.4549
2.56445
1.98832
0.542761
3.25949
0.949221
2.03465
1.40107
0.185627
1.63826
3.21739
1.42353
2.77077
1.21279
0.814823
0.756535
1.00363
4.01842
1.9274
1.06537
1.76454
1.75563
1.51927
0.844096
1.04449
1.48252
0.864718
3.4869
0.745591
1.56501
0.646541
2.1301
1.36732
1.66357
0.638316
2.06548
1.57852
1.8293
0.3651
2.09351
1.56872
1.71301
1.12168
2.6791
0.41652
2.57607
2.85634
0.560925
1.69898
0.770393
1.73518
0.563067
0.651747
0.507274
2.22509
2.62388
0.592502
1.28749
2.16165
0.449494
1.31755
0.754346
2.18031
1.686
2.45368
2.22338
2.02476
2.07069
0.888448
1.1052
1.40373
0.562183
0.852882
1.6177
0.814228
3.87661
2.25579
2.54641
1.63207
2.75425
1.96258
1.28778
1.37357
1.11058
0.20116
0.380683
0.797159
2.23001
0.958682
1.64308
2.00638
1.8754
0.570522
1.89203
0.49873
1.18382
1.48255
2.09626
0.762506
3.01249
0.351422
1.45223
0.552313
1.65439
2.47978
1.17697
2.29424
1.79927
1.16967
1.95644
0.743858
1.11467
1.39105
1.53536
0.298492
0.403583
1.01643
1.2881
1.93265
3.55003
3.6686
1.36592
2.07408
1.33225
0.149635
0.696981
2.91131
0.613505
1.46591
0.542683
3.20743
0.237559
0.634628
1.72227
2.37778
2.09197
3.41298
0.349472
0.114975
1.58967
1.73118
2.00193
1.43169
1.17868
4.49607
2.29065
2.24781
1.76842
1.46076
0.996099
1.50069
2.02931
1.8062
2.35334
2.16853
0.401267
0.612731
1.47049
2.27539
0.350153
2.68035
2.9095
5.53515
0.63241
0.260689
0.643249
2.38796
0.529314
1.29154
1.8826
1.64181
1.6264
0.530651
3.69661
1.63809
4.26039
2.36623
0.768389
0.632851
2.35661
3.35176
1.28332
1.70271
0.843048
1.96772
2.38938
1.33979
1.22995
0.832944
0.950478
2.31829
0.301056
0.724369
0.555973
3.22396
0.567813
0.614152
0.252324
0.846346
2.77421
1.01124
1.15415
2.34444
1.2917
0.85824
1.54963
2.19797
2.24819
1.6267
1.04595
0.640726
2.07688
2.703
1.07009
1.37766
1.57013
2.25351
0.86454
1.11887
0.204295
1.92103
1.72324
1.34284
1.95423
0.458281
0.906983
2.56945
2.47855
0.1171
1.97786
2.24638
1.64691
0.986873
1.3783
1.74558
1.6375
1.85384
0.986606
1.84897
2.29976
1.86626
2.87513
1.12512
0.975718
2.556
1.21508
3.08865
2.28357
0.725579
0.932301
1.40868
2.06311
1.74138
1.02289
1.33967
2.12043
0.293006
1.00982
1.07453
1.68967
0.201634
1.73771
2.46676
1.18862
0.981803
4.74688
0.742998
0.122673
1.445
0.561485
1.72715
1.00914
1.45768
2.26292
2.3642
1.08776
0.696204
1.09201
1.19645
0.688874
0.337739
1.09684
0.382515
2.98595
3.42188
1.30394
1.41824
0.819279
1.42159
1.43587
0.283366
0.366839
1.30477
2.54107
0.527862
1.47218
2.88377
0.705193
1.87099
0.718372
2.30948
2.37913
1.50354
1.22491
0.359693
0.392048
1.07284
3.00181
1.6013
3.52122
0.349299
2.1254
0.946373
1.92779
0.75535
1.43962
1.49675
1.37996
2.45628
2.20018
0.394562
0.92207
0.907506
1.80019
1.52657
3.03344
1.66703
1.54834
0.55568
0.513776
2.46499
0.930965
2.72323
1.54747
0.446537
1.61949
1.03245
1.01632
1.37997
1.13611
1.01583
2.13645
0.944373
2.84916
0.115529
0.573001
2.29481
0.575314
3.22972
1.53521
1.5022
1.65917
1.0449
1.54321
1.08496
1.22971
2.27026
3.39148
0.407905
1.80815
1.84803
1.54318
0.761743
2.30228
4.62492
1.0885
2.38923
1.0937
2.88449
1.79219
1.75217
1.10217
1.02657
1.45998
0.649536
2.51191
2.30171
0.618759
0.779833
1.73881
1.75245
1.95855
3.08485
0.920584
1.1172
1.04762
1.32972
2.91358
0.727872
2.8883
2.09743
2.1641
1.18544
1.04513
0.766855
2.49263
0.766105
0.20992
3.37964
1.35255
2.29027
1.21828
1.95836
2.58588
0.336732
0.7023
0.283393
2.65003
1.72929
3.43405
1.01841
2.32903
1.6618
0.9933
0.884391
1.03577
0.943853
0.575059
1.90163
1.20513
2.65769
1.75983
1.92888
1.86616
2.39485
1.31346
1.47079
1.58062
2.04327
0.92446
1.37622
0.153014
1.59843
0.0813065
0.785788
1.75386
1.11094
0.644114
1.33782
4.54493
1.49304
1.19266
2.65569
0.858261
0.790061
1.70392
2.87768
2.2253
2.09797
2.86224
0.923763
0.356342
0.506564
1.7302
0.826215
1.76535
1.76906
1.86856
0.687609
0.685698
0.703432
0.958634
0.763524
1.27563
2.99972
1.32493
2.19856
2.04947
0.75153
2.28009
1.81592
0.797722
1.13921
0.64498
0.50297
0.873123
4.70964
1.17318
0.471397
0.929916
0.393398
1.67913
2.11053
2.32141
0.987861
1.38805
1.12456
2.52498
0.190354
1.7407
1.62419
2.24973
1.63232
1.25322
1.47015
0.824445
1.39934
1.58004
2.44904
0.681493
1.95537
0.506176
1.34884
3.94469
0.851559
1.19962
1.32853
2.52329
1.06307
1.64133
2.92061
0.506276
0.366935
1.80016
1.19514
1.57684
1.69561
0.857188
2.27317
1.47512
0.899382
1.54157
2.55229
2.4666
3.30365
2.09285
0.67308
0.32915
1.13643
3.15841
2.57203
2.28462
0.529141
1.09924
2.11052
1.22634
1.99734
2.73077
1.4701
0.761085
3.85058
1.70425
1.85246
3.31045
1.39581
3.67221
1.24517
0.434181
2.51823
1.4263
0.45588
0.726005
1.30462
1.28922
0.613403
1.11097
1.22857
1.94615
2.72425
1.43653
0.864674
2.58494
0.88892
0.924543
0.946935
4.44118
0.812925
1.28168
2.40091
1.51152
0.372771
1.9996
1.32222
1.36467
1.39398
0.706386
2.03072
0.746307
1.21655
0.95088
2.52191
1.05535
1.63926
0.653021
1.36024
0.992639
1.0835
2.04384
1.48961
1.02764
1.80561
1.92287
1.28531
1.22266
0.310357
0.363881
5.23752
2.17663
1.71069
0.992514
1.21856
2.25651
1.06039
2.37239
1.524
2.08876
1.38138
0.601191
1.71305
1.59208
1.1802
1.0186
0.94543
0.550002
3.24054
0.511981
2.11152
1.03697
0.694229
0.417463
2.51861
1.53924
2.66183
1.84119
3.8333
0.773179
2.85464
1.87621
2.39425
0.61163
0.921743
1.0039
2.54229
1.45197
2.11265
2.47804
1.94954
0.642567
1.24315
0.521246
0.785784
1.86017
2.30717
0.802618
1.6131
1.85498
4.02985
0.615208
1.31556
2.25762
1.90738
2.08412
1.3355
1.41485
0.689967
1.31974
0.887395
1.29139
0.776352
0.87538
0.799608
0.934188
2.9133
0.588341
1.89666
2.56404
1.29684
2.94107
1.61455
0.245526
1.80175
1.32145
2.97206
1.82445
0.358688
1.85046
0.591731
1.33313
0.576355
1.75384
1.2014
1.87437
1.47951
0.692884
2.12811
1.98477
1.26061
0.202543
0.68896
2.11038
1.23516
0.406924
0.443346
2.60169
0.635556
2.30097
1.14026
1.46342
1.39588
1.09638
2.68691
3.22135
2.22646
0.171314
1.31902
0.235324
2.63878
3.77226
1.51003
0.415419
2.73553
2.08537
2.3103
1.67125
0.483608
0.690083
1.35888
1.23757
1.12848
2.96609
1.94861
1.93535
3.43842
2.5082
0.705325
0.894974
0.617172
2.04045
1.12863
1.50137
0.748456
2.1043
1.64655
1.88432
0.434752
2.15045
2.01466
2.18028
0.317344
1.93913
1.47269
1.10858
1.40622
0.506599
0.901481
1.62047
1.78647
1.43465
0.962697
4.86804
0.659604
0.335957
2.67648
0.475904
1.51585
0.829059
0.624017
0.533676
1.92135
1.02577
2.17617
0.860314
1.1826
1.53017
1.44646
0.861969
1.60336
3.42067
1.31675
2.94699
1.26617
1.54145
2.01983
1.19211
1.81584
1.12684
1.47002
0.486834
0.851796
2.3057
1.24864
2.03795
0.614202
1.49451
2.48402
2.37434
0.477173
1.06568
0.530717
2.16712
1.9507
0.982104
1.16843
2.6196
1.29337
3.27057
1.8405
0.734088
0.795651
2.07207
1.87924
1.18431
0.959363
1.28447
2.43121
1.59894
1.23384
1.95695
2.25943
1.27219
2.38146
1.75653
2.12972
0.332278
0.678274
1.06535
2.07785
1.38695
0.847158
1.53689
1.4285
1.75013
1.25116
0.255461
2.83349
0.769083
1.86895
2.58946
3.01744
1.04513
1.95488
1.94254
0.812084
3.01814
0.548562
0.777445
0.659843
2.5554
0.84637
1.94132
1.30318
2.15991
1.32185
1.35181
3.70978
0.565878
0.975011
0.324943
0.607464
0.452547
3.04314
0.861179
0.923628
0.656267
0.530073
1.26722
2.71833
0.770822
3.86458
1.61845
1.43631
1.18928
1.02268
1.00015
2.0057
0.821669
1.85363
2.91134
3.56095
1.00624
2.10135
2.43
3.48063
1.13783
0.685573
2.53211
1.79568
1.57721
0.77918
1.78772
0.622513
0.178282
1.29642
1.35916
1.06905
0.719474
0.360978
4.18362
1.8465
0.616509
1.38793
0.82861
1.91326
1.49246
0.677571
0.472441
1.86498
2.36682
2.16962
1.00103
2.08931
1.86958
1.21326
2.10291
1.5321
2.20682
2.01172
3.0436
1.44914
0.461215
0.513188
1.10183
0.717387
1.49632
3.11694
1.07862
1.36672
1.63733
3.51195
0.708773
0.969337
0.766992
2.62538
1.95885
1.75143
1.9907
3.17579
2.3412
0.886696
0.231611
1.72466
0.938435
1.43347
1.34343
1.32937
0.780132
2.62276
0.762494
1.62031
0.730342
3.28352
1.5768
0.238589
2.40823
1.09249
2.96972
2.25532
1.70233
1.83714
1.41541
2.90354
0.80927
3.10403
0.216889
3.41451
0.752081
0.324436
1.00573
0.782311
2.09464
1.35055
3.75715
1.14514
1.00342
2.74041
1.17993
0.67653
0.771922
1.57532
1.65442
2.56113
3.32014
2.6414
2.13997
1.82645
0.789361
1.31269
0.808463
2.01152
3.02428
1.92314
2.24705
2.1581
2.2662
0.807503
4.16461
1.07611
1.38026
1.49619
2.73874
0.382484
2.14831
1.47729
0.568858
5.02451
3.26158
0.500669
1.50109
1.06315
1.1361
1.1076
0.519011
2.59605
2.20573
1.20397
3.76457
1.42498
1.83047
2.14291
1.37251
0.495232
2.25385
1.23239
1.72132
1.01
0.619524
0.412074
3.07582
0.348344
0.843201
0.852807
3.29848
1.38834
0.189171
1.73735
3.36538
1.97683
0.670038
0.189113
0.640995
1.12051
0.581335
1.05707
2.52091
0.663892
0.292504
0.539666
1.37009
0.720975
3.58507
0.190569
1.03659
2.21947
3.25004
3.73711
0.349624
1.56512
2.62355
1.13231
2.17068
2.95232
1.50763
2.37511
2.072
1.992
0.501587
2.17463
0.361406
0.519057
0.776898
1.9302
0.973294
0.451146
1.84549
2.63515
1.96005
0.882288
2.0584
1.64096
1.1463
1.4019
0.84921
1.19148
0.891303
2.34815
0.843366
1.59475
0.806543
2.20228
2.49877
0.765222
1.64356
1.75862
1.76173
1.35669
2.15412
0.877815
1.91468
1.37667
1.52237
0.868402
0.754063
1.41884
1.40344
3.39281
0.771823
1.23188
1.03971
0.621344
0.476636
2.32264
1.23005
0.777183
2.74729
1.42947
